('2022', 'Lincoln', 'CORSAIR', '2.0L 4 -cyl Engine Code [9] 999 9 Turbo')
('2022', 'Lincoln', 'CORSAIR', '2.3L 4 -cyl Engine Code [H] 99H H Turbo')
('2022', 'Lincoln', 'CORSAIR', '2.5L 4 -cyl Engine Code [Z] 99Z Z')
('2022', 'Mazda', 'CX-30', '2.5L 4 -cyl Engine Code [L] L')
('2022', 'Mazda', 'CX-30', '2.5L 4 -cyl Engine Code [M] M')
('2022', 'Mazda', 'CX-30', '2.5L 4 -cyl Engine Code [Y] Y Turbo')
('2022', 'Mercedes Benz', 'A35 AMG', '2.0L 4 -cyl Engine Code 260.920 5 Turbo')
('2022', 'Mercedes Benz', 'AMG GT 43', '3.0L 6 -cyl Engine Code 256.930 4 Turbo')
('2022', 'Mercedes Benz', 'CLA250', '2.0L 4 -cyl Engine Code 260.920 5 Turbo')
('2022', 'Mercedes Benz', 'CLA35 AMG', '2.0L 4 -cyl Engine Code 260.920 5 Turbo')
('2022', 'Mercedes Benz', 'CLA45 AMG', '2.0L 4 -cyl Engine Code 139.980 1 Turbo')
('2022', 'Mercedes Benz', 'CLS450', '3.0L 6 -cyl Engine Code 256.930 4 Turbo')
('2022', 'Mercedes Benz', 'CLS53 AMG', '3.0L 6 -cyl Engine Code 256.930 4 Turbo')
('2022', 'Mercedes Benz', 'GLA250', '2.0L 4 -cyl Engine Code 260.920 5 Turbo')
('2022', 'Mercedes Benz', 'GLA35 AMG', '2.0L 4 -cyl Engine Code 260.920 5 Turbo')
('2022', 'Mercedes Benz', 'GLA45 AMG', '2.0L 4 -cyl Engine Code 139.980 1 Turbo')
('2022', 'Mercedes Benz', 'GLB250', '2.0L 4 -cyl Engine Code 260.920 5 Turbo')
('2022', 'Mercedes Benz', 'GLB35 AMG', '2.0L 4 -cyl Engine Code 260.920 5 Turbo')
('2022', 'Mercedes Benz', 'GLE350', '2.0L 4 -cyl Engine Code 264.920 6 Turbo')
('2022', 'Mercedes Benz', 'GLE450', '3.0L 6 -cyl Engine Code 256.930 4 Turbo')
('2022', 'Mercedes Benz', 'GLE53 AMG', '3.0L 6 -cyl Engine Code 256.930 4 Turbo')
('2022', 'Mercedes Benz', 'GLE580', '4.0L 8 -cyl Engine Code 176.980 2 Turbo')
('2022', 'Mercedes Benz', 'GLE63 AMG S', '4.0L 8 -cyl Engine Code 177.980 3 Turbo')
('2022', 'Mercedes Benz', 'GLS450', '3.0L 6 -cyl Engine Code 256.930 4 Turbo')
('2022', 'Mercedes Benz', 'GLS580', '4.0L 8 -cyl Engine Code 176.980 2 Turbo')
('2022', 'Mercedes Benz', 'GLS63 AMG', '4.0L 8 -cyl Engine Code 177.980 3 Turbo')
('2022', 'Mercedes Benz', 'MAYBACH GLS600', '4.0L 8 -cyl Engine Code 177.980 3 Turbo')
('2022', 'Mini', 'COOPER', '1.5L 3 -cyl Engine Code B36A15M0 1 Turbo')
('2022', 'Mini', 'COOPER', '2.0L 4 -cyl Engine Code B46A20M0 2 Turbo')
('2022', 'Mini', 'COOPER', '2.0L 4 -cyl Engine Code B48A20B 3 Turbo')
('2022', 'Mini', 'COOPER', '2.0L 4 -cyl Engine Code B48A20O0 4 Turbo')
('2022', 'Mini', 'COOPER CLUBMAN', '2.0L 4 -cyl Engine Code B46A20M0 2 Turbo')
('2022', 'Mini', 'COOPER CLUBMAN', '2.0L 4 -cyl Engine Code B48A20T1 6 Turbo')
('2022', 'Mini', 'COOPER COUNTRYMAN', '1.5L 3 -cyl Engine Code B36A15M0 1 Turbo')
('2022', 'Mini', 'COOPER COUNTRYMAN', '1.5L 3 -cyl Engine Code B38A15M0 5 Turbo')
('2022', 'Mini', 'COOPER COUNTRYMAN', '2.0L 4 -cyl Engine Code B46A20M0 2 Turbo')
('2022', 'Mini', 'COOPER COUNTRYMAN', '2.0L 4 -cyl Engine Code B48A20B 3 Turbo')
('2022', 'Mitsubishi', 'ECLIPSE CROSS', '1.5L 4 -cyl Engine Code [A] 4B40 A Turbo')
('2022', 'Mitsubishi', 'OUTLANDER', '2.5L 4 -cyl Engine Code PR25DD 1')
('2022', 'Nissan/Datsun', 'ARMADA', '5.6L 8 -cyl Engine Code VK56VD 3')
('2022', 'Nissan/Datsun', 'GT-R', '3.8L 6 -cyl Engine Code VR38DETT 4 Turbo')
('2022', 'Nissan/Datsun', 'ROGUE', '2.5L 4 -cyl Engine Code PR25DD 2')
('2022', 'Nissan/Datsun', 'SENTRA', '2.0L 4 -cyl Engine Code MR20DD 1')
('2022', 'Porsche', '718 SPYDER', '4.0L 6 -cyl Engine Code DKDA 6')
('2022', 'Porsche', '911', '3.0L 6 -cyl Engine Code DKCA 2 Turbo')
('2022', 'Porsche', '911', '3.0L 6 -cyl Engine Code DKKA 5 Turbo')
('2022', 'Porsche', '911', '3.7L 6 -cyl Engine Code DKEA 4 Turbo')
('2022', 'Porsche', 'CAYENNE', '4.0L 8 -cyl Engine Code DCUA 1 Turbo')
('2022', 'Subaru', 'LEGACY', '2.4L 4 -cyl Engine Code [A] FA24 A Turbo')
('2022', 'Subaru', 'LEGACY', '2.5L 4 -cyl Engine Code FB25D 1')
('2022', 'Subaru', 'OUTBACK', '2.4L 4 -cyl Engine Code [A] FA24 A Turbo')
('2022', 'Subaru', 'OUTBACK', '2.4L 4 -cyl Engine Code [G] FA24 G Turbo')
('2022', 'Subaru', 'OUTBACK', '2.5L 4 -cyl Engine Code FB25D 1')
('2022', 'Toyota', 'GR SUPRA', '2.0L 4 -cyl Engine Code B46B20O0 2 Turbo')
('2022', 'Toyota', 'GR SUPRA', '3.0L 6 -cyl Engine Code B58B30O1 3 Turbo')
('2022', 'Toyota', 'RAV4 PRIME', '2.5L 4 -cyl Engine Code A25A-FXS 1')
('2022', 'Toyota', 'SIENNA VAN', '2.5L 4 -cyl Engine Code A25A-FXS 1')
('2022', 'Toyota', 'VENZA', '2.5L 4 -cyl Engine Code A25A-FXS 1')
('2022', 'Volkswagen', 'ATLAS CROSS SPORT', '2.0L 4 -cyl Engine Code DCGA 1 Turbo')
('2022', 'Volkswagen', 'ATLAS CROSS SPORT', '3.6L 6 -cyl Engine Code CDVC 2')
('2022', 'Volvo', 'V60 CROSS COUNTRY', '2.0L 4 -cyl Engine Code [10] B4204T2 0 Turbo')
('2021', 'Acura', 'ILX', '2.4L 4 -cyl Engine Code K24V7 4')
('2021', 'Acura', 'NSX', '3.5L 6 -cyl Engine Code JNC1 2 Turbo')
('2021', 'Acura', 'RDX', '2.0L 4 -cyl Engine Code K20C4 1 Turbo')
('2021', 'Acura', 'TLX', '2.0L 4 -cyl Engine Code K20C6 3 Turbo')
('2021', 'Alfa Romeo', 'GIULIA', '2.0L 4 -cyl Engine Code [N] EC2 N Turbo')
('2021', 'Alfa Romeo', 'GIULIA', '2.9L 6 -cyl Engine Code [V] EED V Turbo')
('2021', 'Alfa Romeo', 'STELVIO', '2.0L 4 -cyl Engine Code [N] EC2 N Turbo')
('2021', 'Alfa Romeo', 'STELVIO', '2.9L 6 -cyl Engine Code [V] EED V Turbo')
('2021', 'Audi', 'A4 QUATTRO', '2.0L 4 -cyl Engine Code DMSA L Turbo')
('2021', 'Audi', 'A4 QUATTRO', '2.0L 4 -cyl Engine Code DPAA M Turbo')
('2021', 'Audi', 'A5 QUATTRO', '2.0L 4 -cyl Engine Code DPAA M Turbo')
('2021', 'Audi', 'A5 SPORTBACK', '2.0L 4 -cyl Engine Code DMSA L Turbo')
